Id,SalePrice
1842,70820.37225669141
1843,124305.10358815786
1844,128405.32513397567
1845,137857.0452677284
1846,133619.3864022696
1847,150988.67017637016
1848,42755.5090360538
1849,116218.35608353362
1850,96252.84642385738
1851,149529.58630942143
1852,112130.18577386884
1853,112948.68542799349
1854,158560.20019206376
1855,140913.78679315
1856,205171.28088395423
1857,151892.95298262686
1858,124942.95386882109
1859,115466.78471802599
1860,131153.67103104273
1861,115466.78471802599
1862,284630.56180659385
1863,284404.27702260466
1864,284404.27702260466
1865,257831.220269255
1866,281762.64534562215
1867,208867.32480250206
1868,266359.6732942443
1869,179619.72953882167
1870,215676.1034779355
1871,220100.5033156562
1872,168363.04399764384
1873,200181.32487276662
1874,128229.93974093047
1875,179016.4295483081
1876,194083.55290800464
1877,177419.21650062344
1878,176469.8981286776
1879,113545.27225319689
1880,125662.271764186
1881,193219.36075954192
1882,232565.1467881643
1883,184972.75796890407
1884,197476.5620504989
1885,206196.98565282006
1886,236769.4626311829
1887,171182.58275253305
1888,225128.67962566201
1889,157242.41491749344
1890,103042.02823291796
1891,124216.35551268065
1892,92167.65628138429
1893,114946.66199648593
1894,107363.57426162473
1895,120861.44575940388
1896,127228.55400543593
1897,106179.63028470076
1898,112227.8110083625
1899,140405.73849863975
1900,153922.89214615314
1901,157364.78371981016
1902,115032.87600523669
1903,207747.760474876
1904,130050.6949025249
1905,171195.87004666837
1906,163965.10889850554
1907,193450.69476446224
1908,109503.92437299904
1909,128652.17467189615
1910,117206.18271466435
1911,208065.05151362598
1912,265982.29895159317
1913,161485.202181951
1914,67036.61212368499
1915,258258.9605292719
1916,60491.85044055994
1917,250918.33632334095
1918,133273.58466736358
1919,160340.91742951173
1920,132813.1174629752
1921,319224.5278609677
1922,265910.92162105464
1923,207899.57629153106
1924,195176.67868888887
1925,201714.21245897733
1926,309619.80358891585
1927,121514.56260894125
1928,141832.79838011495
1929,112577.62196105695
1930,127482.19144992279
1931,138480.79253050667
1932,128235.33046654977
1933,171466.29992723782
1934,172313.05386762426
1935,168557.05424592315
1936,171642.9925468783
1937,173638.021708942
1938,148130.7653308475
1939,224508.98770072436
1940,167054.58815955656
1941,168811.96929200416
1942,174886.31199830992
1943,176069.39804596597
1944,321994.7123895319
1945,304224.449936987
1946,148106.06495793597
1947,256037.99692171544
1948,168766.45200766178
1949,197651.49550637655
1950,153813.2920053123
1951,209617.80056832967
1952,173580.15142211577
1953,140721.63215861516
1954,195545.1697377361
1955,120019.55314032707
1956,261567.6019148424
1957,138677.8738259128
1958,280598.136641553
1959,122671.2367763323
1960,105553.55543822334
1961,109433.88668903544
1962,88286.33498964444
1963,99636.73755489601
1964,95445.33364998532
1965,132600.05584213798
1966,130318.62258893502
1967,242386.21842084205
1968,334920.3158878065
1969,296686.97037429415
1970,367503.4859840323
1971,399180.2027068145
1972,331529.9007626399
1973,276299.5628456642
1974,318211.24228650826
1975,333235.6233008117
1976,215758.17350445673
1977,355047.6590540786
1978,376366.36133884644
1979,276779.1878805421
1980,173758.7664487255
1981,275707.6276588869
1982,198055.85378471782
1983,186137.06561587172
1984,153097.6109615816
1985,176081.48685721774
1986,175639.90631905384
1987,153722.50932121984
1988,169980.1597644201
1989,184701.7186340635
1990,205985.06340374975
1991,228054.47571820876
1992,208838.08077416223
1993,170829.2891979145
1994,238559.39872467107
1995,179137.8166228601
1996,227424.26904504624
1997,267580.6980476048
1998,272339.6739619792
1999,241097.2872141032
2000,280682.98998009576
2001,244214.53577198106
2002,211399.80372274652
2003,228009.35327360174
2004,253900.5670125208
2005,210064.6861251247
2006,191059.2909944343
2007,216984.3284187852
2008,189744.53779673422
2009,183424.17485066882
2010,185768.56311190155
2011,139026.34854311592
2012,158608.55764562186
2013,174897.04357327113
2014,181986.49799250628
2015,190542.20479314183
2016,183266.15828290474
2017,186504.63372109536
2018,117498.77556919197
2019,124285.22664279347
2020,99373.04532077782
2021,97414.15517020608
2022,171344.46716587272
2023,131662.26704993108
2024,239017.7424122037
2025,305724.8141994389
2026,160901.64669203633
2027,145534.0333800853
2028,142954.27270114367
2029,159349.18945274016
2030,225019.05609523633
2031,209693.77818836254
2032,226900.94264318468
2033,224468.75154215217
2034,151285.13644106386
2035,202768.5442739627
2036,180291.91297068162
2037,180892.1354748322
2038,268445.10017979954
2039,202501.63014258127
2040,302643.0423796752
2041,213380.65556142628
2042,196446.67872442523
2043,147925.29456583917
2044,155310.1157382358
2045,189406.94092882433
2046,134976.3742088446
2047,142274.13778169564
2048,130100.36058293654
2049,120501.65535174093
2050,171995.76950701384
2051,105003.19542179156
2052,103495.56421640076
2053,121012.26122747063
2054,86699.10790107645
2055,139562.4653424984
2056,136342.97200660754
2057,103421.55000585089
2058,214841.67443722303
2059,127903.53608230826
2060,141532.57880892346
2061,162278.11383546697
2062,103783.28215682718
2063,108952.73782746364
2064,125122.3348802231
2065,111471.18666551315
2066,166285.65329025668
2067,112328.7462517059
2068,130590.38869008783
2069,89543.80042670331
2070,102971.30272971481
2071,88255.78275695264
2072,122823.89358248137
2073,127989.34477266487
2074,167076.6747667581
2075,129826.23985966526
2076,114166.57807329159
2077,134448.95199812736
2078,110661.64782006679
2079,112928.68014577375
2080,102730.18275436839
2081,115942.79272329019
2082,120905.63055570035
2083,128463.77075829853
2084,99592.29425150719
2085,101302.30324835464
2086,116948.80777513864
2087,107494.5750554581
2088,100261.60692677817
2089,68043.55232727708
2090,119722.97205230985
2091,116338.02642737648
2092,118811.57191330742
2093,113082.65948728101
2094,124556.87809847215
2095,144632.8869699514
2096,85662.28791828702
2097,87796.94427675098
2098,133551.0672284713
2099,52344.22625480364
2100,92108.08334352104
2101,113428.91735919984
2102,122935.5362558482
2103,98320.96943372343
2104,104510.87569314922
2105,121884.30029683399
2106,61670.30913753175
2107,212330.81602112495
2108,99329.86722032171
2109,98054.10289591207
2110,118825.09191320899
2111,160647.36704893637
2112,123585.74501798603
2113,109940.1471362942
2114,112754.41660555714
2115,156433.7684500564
2116,107928.16476978103
2117,141967.83929478232
2118,106069.84724288175
2119,96603.17656263841
2120,115973.13743651926
2121,108400.11485495433
2122,92806.53660624447
2123,93853.71992012978
2124,163694.70120804134
2125,121979.27361988439
2126,153828.74332338737
2127,139833.08464522948
2128,124741.60966035705
2129,103356.57091549337
2130,131427.81221565243
2131,155248.59250708032
2132,105200.98787663285
2133,113217.3769645849
2134,115248.88764998058
2135,105568.52135553588
2136,79092.74659354973
2137,93470.07565705242
2138,116071.58708397139
2139,135390.1857508774
2140,125857.77487488459
2141,138849.48018195675
2142,110710.65595865584
2143,115285.27740510287
2144,103039.37719680174
2145,117066.2935829009
2146,160733.39843281853
2147,116843.0191820496
2148,109844.95232071594
2149,120099.9750071266
2150,191845.7340749812
2151,118785.8935305004
2152,162386.04487899336
2153,143577.2410683118
2154,92929.00851881843
2155,132327.95853956722
2156,258194.2227759411
2157,187289.28184037458
2158,222099.01491394918
2159,216977.36062566022
2160,157502.74968315486
2161,217100.19528216263
2162,277230.0827774528
2163,285648.4032111403
2164,210412.99854617877
2165,178359.13646470878
2166,132380.1410198304
2167,183733.27792686876
2168,195384.97373814805
2169,193054.19788970638
2170,202330.58262659973
2171,143557.6325896364
2172,121403.68006891954
2173,152113.79671316783
2174,221664.57598705337
2175,250011.766096106
2176,260293.70209795533
2177,238797.73883567474
2178,197157.736996042
2179,124693.7631026477
2180,195237.68475313426
2181,172204.58257774785
2182,203801.5130621257
2183,170990.44609237026
2184,101238.76615841677
2185,119835.28321813805
2186,130158.29625588586
2187,131479.74846794587
2188,143042.2215389084
2189,240382.7193801881
2190,83181.69718786012
2191,78664.16080259683
2192,82598.85322989488
2193,112675.90586727024
2194,95364.62921061722
2195,105250.2466730174
2196,116996.11177287698
2197,100374.69220855478
2198,152770.95240387748
2199,168689.4809933328
2200,131939.70593906488
2201,133070.96804444148
2202,208640.85612545424
2203,144855.72755514464
2204,168892.55915867936
2205,94053.84416676154
2206,130322.03782962984
2207,207778.72545519163
2208,236414.03901331025
2209,207256.58150853903
2210,109348.85500461239
2211,105728.28739670965
2212,101604.22876513985
2213,98262.12391961101
2214,121372.3373329458
2215,103823.1237501675
2216,129676.67483651637
2217,95728.89073636416
2218,80236.22652993763
2219,75657.74104294163
2220,71037.6232010425
2221,252890.65670554398
2222,198641.18278283076
2223,245334.20534371166
2224,188537.20969633182
2225,116666.70824544181
2226,164618.3151108331
2227,176300.24643286632
2228,224682.29097231262
2229,210635.45151962937
2230,140425.1434953359
2231,192115.6640165159
2232,176456.8927220376
2233,145380.8509047285
2234,209705.55333974372
2235,191525.6218700886
2236,229063.3829369855
2237,278691.4407775587
2238,158828.5543728689
2239,96962.42235244089
2240,148407.19426753084
2241,122157.90654596775
2242,112159.50035130364
2243,127796.67802756552
2244,95454.31911453819
2245,107991.41835976488
2246,122325.61748020981
2247,94561.61798444652
2248,110564.7823187034
2249,110598.56379016076
2250,127424.03075179791
2251,110240.70504708754
2252,162328.67336556705
2253,145424.3509265275
2254,175098.37162122462
2255,177091.3707403663
2256,178762.63640727225
2257,197822.85800650044
2258,151506.7267411209
2259,169911.36052794848
2260,145972.865489914
2261,169053.24142328443
2262,176674.87984447618
2263,336568.9530639375
2264,342356.77010198607
2265,140646.4014858086
2266,247114.0412239739
2267,285554.1122469509
2268,307422.23427341244
2269,127854.30440028464
2270,175066.6111040389
2271,183477.23322325834
2272,200417.48068524888
2273,148563.618340783
2274,158143.21749980294
2275,147212.2240287389
2276,166177.854111643
2277,187482.05831757016
2278,141338.59861102773
2279,122054.68342589683
2280,106295.60234863714
2281,147216.552983132
2282,160195.81270516192
2283,100606.87934655898
2284,110795.05582797703
2285,135848.43725896123
2286,110704.76235099832
2287,267007.1364233754
2288,235523.61671461514
2289,286208.2240941205
2290,363504.32055453956
2291,312640.10972476687
2292,310605.91818569426
2293,326784.8321947955
2294,384035.0486724293
2295,320753.8720431405
2296,227727.26482599866
2297,290991.72459287895
2298,271609.0070668029
2299,328602.5441042642
2300,304041.8704897991
2301,247329.00454385916
2302,197548.5229907484
2303,217483.697630173
2304,218018.46679711473
2305,148102.1049530775
2306,151859.9647573852
2307,165764.00111690897
2308,185845.7762408431
2309,237358.35069745968
2310,177469.73982454985
2311,156848.70112761421
2312,167333.27294028626
2313,177292.54548145132
2314,174810.88889455338
2315,168019.6813560478
2316,177806.50527823193
2317,158134.32906459246
2318,167819.77654244166
2319,161663.48960028024
2320,182755.99376490415
2321,202049.96657041064
2322,147838.50445091169
2323,151710.3487708092
2324,153207.6279936815
2325,170458.7430209968
2326,156020.76772040414
2327,198178.3376953613
2328,218851.51113789788
2329,181488.74868120873
2330,166774.82368097897
2331,311746.8533566259
2332,354825.6964278869
2333,299132.5829325725
2334,240000.2497634672
2335,243670.94844480205
2336,283877.30466226704
2337,183868.38030290583
2338,219192.57270823926
2339,193184.11495880457
2340,288750.3910978346
2341,183891.99180029545
2342,203289.11992263873
2343,192555.35279493014
2344,223212.79994024883
2345,217223.55803986924
2346,185444.15683320482
2347,160715.44502495255
2348,203567.28061403986
2349,155725.60826666738
2350,251745.56735743507
2351,205560.07574659653
2352,225433.2510188822
2353,218783.54518766754
2354,117728.5279468457
2355,145946.13829598972
2356,138946.07611346582
2357,172413.13276197738
2358,189800.15697164356
2359,126311.40866292824
2360,94771.26940849397
2361,121664.14378083825
2362,247006.95037955983
2363,124858.0630661833
2364,148158.90224804575
2365,185324.27883768998
2366,166658.72004552875
2367,187486.87857066476
2368,176388.0974605411
2369,185199.6770843593
2370,162307.9350918695
2371,160835.68619402073
2372,168575.0880685211
2373,256835.6172638758
2374,287345.24603688007
2375,220188.23070944435
2376,217436.86629524105
2377,266317.1070361338
2378,139899.85177276877
2379,198541.54956299972
2380,130832.03713596702
2381,140878.23178824064
2382,174375.35401045895
2383,177400.31236586624
2384,233642.09244465848
2385,141161.9016011715
2386,123865.03931111608
2387,124593.35666732163
2388,97871.37156380973
2389,107417.73579686107
2390,126158.75007775653
2391,131673.63532511544
2392,103857.96972741898
2393,157258.77424979722
2394,122093.85787822545
2395,196789.90765515296
2396,129539.80926994958
2397,183974.76787748167
2398,129407.05486076724
2399,49296.19612164497
2400,52834.785691691475
2401,102904.91614820638
2402,113111.15804872166
2403,114980.5416045378
2404,141545.2553091432
2405,138282.19145867616
2406,129452.71200626268
2407,111788.42596288734
2408,115057.87068501217
2409,107482.8866941292
2410,164755.50047450163
2411,108324.45164727572
2412,144980.6954634818
2413,105295.63570549939
2414,132447.30097459935
2415,115976.80463388487
2416,124011.51504395474
2417,117639.94968711745
2418,113381.540739618
2419,106973.69834138163
2420,118081.56047396031
2421,140150.2927022679
2422,95071.70712176603
2423,113307.31517807096
2424,144134.93022056718
2425,180172.9609318828
2426,118690.36607461337
2427,136391.37638906145
2428,185604.61651152084
2429,105333.0394775104
2430,123337.42053668924
2431,101536.55409697731
2432,121785.69362898624
2433,130524.22257948993
2434,116110.35642624245
2435,129480.29402210122
2436,108575.46209258102
2437,95364.19873616265
2438,118778.37624910082
2439,92344.58916767473
2440,111166.00190077047
2441,88225.25710260852
2442,91447.64254549834
2443,118132.32266018025
2444,123414.21048388483
2445,81256.33000322158
2446,105915.84682957952
2447,167752.95579540278
2448,134460.00978399222
2449,104808.13697190318
2450,146472.29715329493
2451,117596.40603626962
2452,201050.78774066927
2453,101168.5913838748
2454,122170.4180088315
2455,114885.3906144062
2456,129245.87937519503
2457,113544.42801184904
2458,126901.83143559081
2459,104227.88483917229
2460,121500.14719764148
2461,107666.08395859637
2462,127729.91953204997
2463,111842.26125301151
2464,165818.02602060497
2465,132697.6180532067
2466,115682.02928824972
2467,128187.9162620855
2468,83119.2473657383
2469,62617.51328638934
2470,188777.24750942682
2471,205102.07475806767
2472,139681.95981923598
2473,114184.37458348401
2474,81637.49647609818
2475,190601.80938842695
2476,115200.6883511671
2477,112880.60163963237
2478,132270.9971758693
2479,83622.87857137267
2480,133974.53105427904
2481,106804.62135937894
2482,124160.51651085218
2483,101407.66900297506
2484,105432.58854841402
2485,110249.94948994134
2486,143547.73554324478
2487,193927.87842405323
2488,161598.3736741551
2489,141948.65045926772
2490,134109.7083394273
2491,94080.23693890983
2492,159736.25965094805
2493,143643.01568375988
2494,147283.2607572895
2495,86324.7022947344
2496,205260.97401324005
2497,146352.63424318816
2498,90780.35617724662
2499,92589.43381627162
2500,115270.44780832686
2501,118907.5102892569
2502,142130.3586445594
2503,84953.89729645365
2504,173004.5628245849
2505,215141.44571955508
2506,223748.04656538085
2507,254632.28812558678
2508,218773.50020286068
2509,185633.4192021584
2510,193158.93247102617
2511,161258.30146116868
2512,193563.40510212982
2513,201138.54235963788
2514,223342.48675510823
2515,132339.91653791693
2516,161453.32994232685
2517,127263.18716917845
2518,126667.28205232101
2519,212119.5855097724
2520,203249.538829776
2521,182303.580014371
2522,211408.41661489243
2523,118459.48259222321
2524,117646.3692790357
2525,133852.25206837006
2526,116414.73751467347
2527,104486.20017726441
2528,126505.98907227526
2529,131680.98237350013
2530,119417.56327115597
2531,198063.21702378325
2532,213159.6869498971
2533,186520.12926491338
2534,201414.79117116367
2535,270282.525954907
2536,213101.33067396947
2537,208980.18164155018
2538,166306.37456483714
2539,169396.19262365502
2540,145993.96145307668
2541,178853.6415110574
2542,160131.74199537968
2543,114800.28384157676
2544,114488.70406235153
2545,128464.91541942602
2546,116508.44434400828
2547,130198.03833234911
2548,139798.9847261873
2549,148369.12621366128
2550,354963.0310216883
2551,129284.09868311575
2552,111208.94998959656
2553,67716.66701063715
2554,87954.8453691851
2555,124772.5581914753
2556,99287.7446484439
2557,102411.0748970972
2558,123899.97143721924
2559,108585.81829643453
2560,134581.2834828177
2561,135519.67143153938
2562,131282.59517293985
2563,144272.83309618142
2564,173064.28544835944
2565,127085.04067433902
2566,152147.37452959476
2567,113010.47158437024
2568,181937.4376632604
2569,179361.74144808375
2570,111560.05324847397
2571,165187.26840468703
2572,151745.6261509234
2573,185673.89202080062
2574,263219.71720108116
2575,117749.6216092607
2576,116954.28801169923
2577,170195.40949721777
2578,66480.33367424215
2579,64689.59349085751
2580,118026.74678249646
2581,100007.8847517228
2582,94501.48764897228
2583,200273.8810231228
2584,147947.1968071505
2585,148886.71779471036
2586,173030.97793362688
2587,167352.27091572268
2588,138469.6698465671
2589,139377.39905320955
2590,178711.8058813356
2591,179289.32129364312
2592,178802.3902145
2593,203465.94323439468
2594,154211.0335535793
2595,189698.23881534615
2596,260875.44338351846
2597,174745.30801904565
2598,263825.3669775975
2599,251862.39269665064
2600,166818.23826226848
2601,140125.52453659388
2602,79072.50703767776
2603,87831.52027958985
2604,83981.42848877027
2605,55956.431205426896
2606,134358.76087104107
2607,166686.38383128686
2608,187738.16134502657
2609,156146.13966010325
2610,98358.43209501334
2611,125410.86401365041
2612,138201.17300090802
2613,120766.66472873108
2614,117960.4348091353
2615,137053.0040073578
2616,134640.3122530309
2617,143442.8879992925
2618,192113.610714388
2619,184665.4625371788
2620,180853.2644813726
2621,176667.30303193998
2622,180559.7735166829
2623,232987.4052243242
2624,268590.5664219144
2625,272995.8353745887
2626,153505.17078492435
2627,155459.51400554363
2628,396988.3958542936
2629,516956.6562338215
2630,351071.27097117546
2631,405001.7351336898
2632,388844.0939551795
2633,251995.91721584945
2634,303347.80122713675
2635,143585.02947351133
2636,177368.1000075523
2637,159252.63185109574
2638,249005.47788026245
2639,188608.7357658098
2640,140452.16021352142
2641,98462.28500263677
2642,171448.22913543758
2643,93006.86197652844
2644,112430.65473539248
2645,100303.88156669466
2646,80258.96708869498
2647,81657.114240288
2648,126430.91803115807
2649,132031.96941661686
2650,133810.01649438773
2651,135141.43924980419
2652,358820.97728951805
2653,214971.3114933006
2654,203962.68637745595
2655,306052.13492326153
2656,285605.52696960117
2657,252422.59717614081
2658,281032.193194102
2659,316966.31985502044
2660,340146.93074880383
2661,268199.0389168145
2662,276226.6607448062
2663,246817.4283823196
2664,233123.61233782987
2665,258605.78778943134
2666,243302.07559363198
2667,161382.19666787624
2668,176117.07400223622
2669,141532.3482703021
2670,273925.4886217775
2671,172699.3561736438
2672,153979.0661065669
2673,179109.0492482602
2674,169114.5759469576
2675,143537.8013888809
2676,179479.4674248014
2677,191433.95407576958
2678,243531.51839534775
2679,253006.35586687448
2680,264640.0444911699
2681,362226.56708374916
2682,309172.85565806483
2683,443337.9550177209
2684,286985.9774243483
2685,315050.70425402874
2686,226900.23196094082
2687,252204.09306703805
2688,180655.64118891864
2689,176991.3441793572
2690,352270.2762560018
2691,176889.89760135865
2692,123869.87486447394
2693,160694.2609593563
2694,124149.36042002555
2695,180078.38246493653
2696,179415.37873046278
2697,185116.3417517075
2698,190768.22862010432
2699,150364.85079589166
2700,143011.5344534834
2701,152842.0833949212
2702,110112.41346389033
2703,133099.80197904794
2704,130432.59786631254
2705,110055.65937905438
2706,122699.99999081032
2707,128847.49905416323
2708,115715.05693929514
2709,105533.63651796905
2710,118856.40010165809
2711,251772.878882385
2712,352019.9932250771
2713,154145.7315562381
2714,145400.24345515182
2715,161551.85068461028
2716,141290.18833317782
2717,182333.30051168634
2718,194863.61840574146
2719,141176.61970254488
2720,156764.3110036682
2721,116227.56211058522
2722,142589.36755805506
2723,129507.52868068476
2724,115234.16314854505
2725,114547.70423435188
2726,129356.70544053677
2727,171391.30311320006
2728,154657.11138786047
2729,147502.07683382722
2730,123470.29255407809
2731,127872.8058061577
2732,115673.19902634755
2733,147451.9695978549
